-120.4182262,479.9,0.000121835,0.006979899
-120.4252061,479.89987816540383,-0.099390975,-0.019068806
-120.4061373,479.9992691408596,-0.198295355,0.041836887
-120.4479742,480.1975644953891,-0.296348968,0.029671507
-120.4776457,480.4939134636668,-0.393310519,0.024401142468255223
-120.5020468,480.88722398254697,-0.488940039,0.025983481
-120.5280303,481.3761640215739,-0.582999184,0.034367859751740754
-120.5623982,481.95916320585604,-0.675251523,0.049495331
-120.6118935,482.63441472932584,-0.765462827,0.07129873
-120.6831922,483.39987755605466,-0.853401351,0.099702758
-120.782895,484.25327890694064,-0.938838122,0.13462407713844624
-120.9175191,485.192117,-1.021547213,0.17597140575360626
-121.0934905,486.2136642420679,-0.921547213,0.13597140575360625
-121.2294619,487.13521145539585,-0.821547213,0.095971406
-121.3254333,487.95675866872375,-0.721547213,0.055971405753606235
-121.3814047,488.67830588205163,-0.621547213,0.015971405753606227
-121.3973761,489.2998530953795,-0.521547213,-0.024028594
-121.3733475,489.82140030870744,-0.421547213,0.015971405753606227
-121.3893189,490.24294752203537,-0.321547213,-0.024028594
-121.3652903,490.56449473536327,-0.221547213,0.015971405753606227
-121.3812617,490.78604194869115,-0.121547213,-0.024028594
-121.3572331,490.9075892,-0.221060023,0.029922700502431357
-121.3871558,491.1286491853989,-0.320938189,-0.0030974
-121.3840584,491.44958737418256,-0.420938189,0.036902599842931524
-121.420961,491.87052556296624,-0.520816354,-0.010077299
-121.4108837,492.3913419171538,-0.620329164,0.015971406
-121.4268551,493.0116710813933,-0.719233543,-0.044934287
-121.3819209,493.73090462470645,-0.817287157,-0.032768907
-121.3491519,494.54819178176785,-0.914248708,-0.027498543
-121.3216534,495.46244048943174,-1.009878228,-0.029080881
-121.2925725,496.4723187172424,-1.103937373,-0.03746526
-121.2551073,497.5762560903082,-1.196189712,-0.052592731
-121.2025145,498.7724458025617,-1.286401016,-0.07439613
-121.1281184,500.05884681807424,-1.37433954,-0.102800159
-121.0253182,501.4331863577439,-1.459776311,-0.137721477
-120.8875968,502.89296266832696,-1.542485402,-0.179068806
-120.708528,504.4354480704386,-1.622244211,-0.226743035
-120.4817849,506.0576922818101,-1.69883373,-0.280637348
-120.2011476,507.7565260117533,-1.772038811,-0.340637348
-119.8605102,509.5285648224534,-1.845243891,-0.400637348
-119.4598729,511.3738087139104,-1.745243891,-0.360637348
-119.0992355,513.1190526053674,-1.645243891,-0.320637348
-118.7785982,514.7642964968244,-1.545243891,-0.280637348
-118.4979608,516.3095403882813,-1.445243891,-0.240637348
-118.2573235,517.7547842797384,-1.345243891,-0.200637348
-118.0566861,519.1000281711954,-1.245243891,-0.160637348
-117.8960488,520.3452720626524,-1.145243891,-0.120637348
-117.7754114,521.4905159541094,-1.045243891,-0.080637348
-117.6947741,522.5357598455663,-0.945243891,-0.040637348
-117.6541367,523.4810037370233,-0.845243891,-0.000637348
-117.6534994,524.3262476284804,-0.745243891,0.039362652
-117.6928621,525.0714915199374,-0.645243891,-0.000637348
-117.6922247,525.7167354113943,-0.545243891,0.039362652
-117.7315874,526.2619793028513,-0.445243891,-0.000637348
-117.73095,526.7072231943083,-0.345243891,0.039362652
-117.7703127,527.0524670857653,-0.245243891,-0.000637348
-117.7696753,527.2977109772223,-0.293872857,-0.094463469
-117.6752118,527.5915838337748,-0.337740817,-0.193395143
-117.4818167,527.9293246503951,-0.376672491,-0.297263103
-117.1845536,528.3059971411071,-0.410498612,-0.405892068
-116.7786615,528.7164958,-0.439056134,-0.519100957
-116.2595606,529.1555519,-0.462188429,-0.636703108
-115.6228575,529.6177403159983,-0.479745479,-0.758506507
-114.864351,530.0974857954429,-0.49158406,-0.884314021
-113.9800369,530.5890698555818,-0.497567913,-1.01392364
-112.9661133,531.0866377685672,-0.497567913,-1.147128721
-111.8189846,531.5842056815527,-0.491462226,-1.28371824
-110.5352663,532.0756679070954,-0.479136455,-1.423477049
-109.1117893,532.5548043619959,-0.460483784,-1.56618614
-107.5456031,533.0152881455116,-0.360483784,-1.52618614
-106.019417,533.3757719290272,-0.260483784,-1.48618614
-104.5332309,533.6362557125428,-0.160483784,-1.44618614
-103.0870447,533.7967394960585,-0.060483784,-1.40618614
-101.6808586,533.8572232795742,0.039516216,-1.36618614
-100.3146724,533.8177070630899,0.13951621648434687,-1.32618614
-98.9884863,533.6781908466055,0.23951621648434687,-1.28618614
-97.70230016,533.4386746301211,0.3395162164843469,-1.24618614
-96.45611402,533.0991584136368,0.4395162164843469,-1.20618614
-95.24992788,532.6596421971525,0.5395162164843469,-1.16618614
-94.08374174,532.1201259806681,0.6395162164843469,-1.12618614
-92.9575556,531.4806097641838,0.7395162164843468,-1.08618614
-91.87136946,530.7410935476994,0.8395162164843468,-1.04618614
-90.82518332,529.9015773312151,0.9395162164843468,-1.00618614
-89.81899718,528.9620611147308,1.0395162164843468,-0.96618614
-88.85281104,527.9225448982464,1.1395162164843469,-0.92618614
-87.9266249,526.7830286817621,1.239516216484347,-0.88618614
-87.04043876,525.5435124652777,1.339516216484347,-0.84618614
-86.19425262,524.2039962487934,1.4395162164843471,-0.80618614
-85.38806648,522.76448,1.5395162164843472,-0.76618614
-84.62188034,521.2249638158247,1.6395162164843473,-0.72618614
-83.8956942,519.5854475993403,1.7395162164843474,-0.68618614
-83.20950806,517.8459314,1.8395162164843475,-0.64618614
-82.56332192,516.0064151663717,1.9395162164843476,-0.60618614
-81.95713578,514.0668989498873,2.0395162164843477,-0.56618614
-81.39094964,512.0273827,2.1395162164843478,-0.52618614
-80.8647635,509.8878665169186,2.239516216484348,-0.48618614
-80.37857736,507.64835030043423,2.339516216484348,-0.44618614
-79.93239121,505.30883408394993,2.439516216484348,-0.40618614
-79.52620507,502.8693178674656,2.539516216484348,-0.36618614
-79.16001893,500.32980165098127,2.639516216484348,-0.32618614
-78.83383279,497.6902854344969,2.7395162164843483,-0.28618614
-78.54764665,494.9507692180125,2.8395162164843484,-0.24618614
-78.30146051,492.1112530015282,2.9395162164843485,-0.20618614
-78.09527437,489.1717367850439,3.0395162164843486,-0.16618614
-77.92908823,486.13222056855955,3.1395162164843486,-0.12618614
-77.80290209,482.9927043520752,3.2395162164843487,-0.08618614
-77.71671595,479.7531881355908,3.339516216484349,-0.04618614
-77.67052981,476.4136719191065,3.439516216484349,-0.00618614
-77.66434367,472.97415570262217,3.539516216484349,0.03381386
-77.69815753,469.4346394861378,3.639516216484349,-0.00618614
-77.69197139,465.79512326965346,3.739516216484349,0.03381386
-77.72578525,462.05560705316907,3.8395162164843493,-0.00618614
-77.71959911,458.21609083668477,3.9395162164843494,0.03381386
-77.75341297,454.27657462020045,3.9581688878691894,-0.188895232
-77.56451774,450.31840573233126,3.976821559254029,-0.331604323
-77.23291341,446.3415841730772,3.9954742306388686,-0.474313415
-76.7586,442.3461099424384,4.014126902023708,-0.617022507
-76.14157749,438.3319830404147,4.032779573408548,-0.759731598
-75.38184589,434.2992034670061,4.0514322447933875,-0.90244069
-74.4794052,430.2477712222127,4.070084916178227,-1.045149781
-73.43425542,426.1776863060345,4.088737587563067,-1.187858873
-72.24639655,422.08894871847144,4.107390258947906,-1.330567964
-70.91582859,417.9815584595235,4.126042930332746,-1.473277056
-69.44255153,413.8555155291907,4.1446956017175856,-1.615986147
-67.82656538,409.71081992747315,4.163348273102425,-1.758695239
-66.06787014,405.5474716543707,4.182000944487265,-1.90140433
-64.16646581,401.3654707098834,4.200653615872104,-2.044113422
-62.12235239,397.16481709401137,4.300653615872104,-2.004113422
-60.11823897,392.8641634781393,4.400653615872104,-1.964113422
-58.15412555,388.4635098622672,4.500653615872103,-1.924113422
-56.23001213,383.96285624639506,4.600653615872103,-1.884113422
-54.3458987,379.3622026305229,4.700653615872103,-1.844113422
-52.50178528,374.66154901465086,4.800653615872102,-1.804113422
-50.69767186,369.8608953987788,4.900653615872102,-1.764113422
-48.93355844,364.9602417829067,5.0006536158721016,-1.724113422
-47.20944502,359.95958816703455,5.100653615872101,-1.684113422
-45.5253316,354.8589345511624,5.200653615872101,-1.644113422
-43.88121817,349.65828093529035,5.3006536158721005,-1.604113422
-42.27710475,344.35762731941827,5.400653616,-1.564113422
-40.71299133,338.95697370354617,5.500653616,-1.524113422
-39.18887791,333.45632008767404,5.519306287256939,-1.666822513
-37.52205539,327.93701380041705,5.537958958641779,-1.809531605
-35.71252379,322.3990548417753,5.556611630026619,-1.952240696
-33.76028309,316.8424432117487,5.575264301411458,-2.094949788
-31.66533331,311.2671789103372,5.593916972796298,-2.237658879
-29.42767443,305.67326193754093,5.6125696441811375,-2.380367971
-27.04730645,300.0606922933598,5.631222315565977,-2.523077063
-24.52422939,294.4294699777938,5.731222315565977,-2.483077063
-22.04115233,288.6982476622278,5.831222315565976,-2.443077063
-19.59807527,282.8670253466619,5.931222315565976,-2.403077063
-17.1949982,276.93580303109593,6.031222315565976,-2.363077063
-14.83192114,270.90458071552996,6.131222315565975,-2.323077063
-12.50884408,264.77335839996397,6.231222315565975,-2.283077063
-10.22576702,258.54213608439795,6.331222315565975,-2.243077063
-7.982689954,252.21091376883203,6.431222315565974,-2.203077063
-5.779612892,245.77969145326608,6.531222315565974,-2.163077063
-3.616535829,239.2484691377001,6.6312223155659735,-2.123077063
-1.493458767,232.61724682213412,6.731222315565973,-2.083077063
0.5896182957492329,225.8860245065681,6.831222315565973,-2.043077063
2.6326953582801025,219.05480219100218,6.9312223155659725,-2.003077063
4.635772420810895,212.12357987543623,7.031222315565972,-1.963077063
6.5988494833417235,205.09235755987027,7.131222315565972,-1.923077063
8.521926545872589,197.96113524430427,7.231222315565971,-1.883077063
10.405003608403376,190.72991292873826,7.331222315565971,-1.843077063
12.24808067,183.39869061317233,7.431222315565971,-1.803077063
14.051157733465061,175.9674682976064,7.531222316,-1.763077063
15.814234795995844,168.43624598204042,7.631222316,-1.723077063
17.537311858526664,160.80502366647443,7.731222316,-1.683077063
19.22038892105752,153.0738013509084,7.731222316,-1.683077063
20.903465983588376,145.3425790353424,7.731222316,-1.683077063
22.586543046119232,137.61135671977638,7.731222316,-1.683077063
24.269620108650088,129.88013440421037,7.731222316,-1.683077063
25.952697171180944,122.14891208864435,7.731222316,-1.683077063
27.63577423,114.41768977307834,7.731222316,-1.683077063
29.318851296242656,106.68646745751232,7.731222316,-1.683077063
